ADH_Ref_ID,Date,PhaseCode,Crew_ID,Weather_ID,ActualHours,ActualQuantity
A18536,2022-09-10,P98,C10,W1155,2.563131313,81.94432
A18537,2022-02-24,P34,C11,W958,2.410926366,248.1374
A18538,2022-06-07,P61,C13,W1662,4.592760181,30.056
A18539,2022-01-06,P22,C14,W1817,4.554973822,43.7772
A18540,2022-02-16,P84,C19,W1899,4.123222749,66.7815
A18541,2022-08-04,P47,C2,W216,6.843657817,707.2061538
A18542,2022-01-25,P58,C5,W25,6.059701493,897.8
A18543,2022-02-04,P47,C5,W938,2.478632479,98.5608
A18544,2022-02-12,P58,C4,W2457,5.670391061,25.6328
A18545,2022-05-23,P4,C14,W2090,5.819397993,625.807
A18546,2022-06-10,P19,C19,W763,7.660377358,540.1923077
A18547,2022-01-01,P20,C15,W1806,5.767045455,37.1712
A18548,2022-06-19,P76,C14,W170,5.087719298,701.784
A18549,2022-02-12,P67,C1,W1891,4.860335196,19.2246
A18550,2022-08-20,P99,C6,W2656,5.992248062,1.697848387
A18551,2022-07-29,P86,C2,W1112,2.811634349,122.1759375
A18552,2022-04-27,P80,C5,W1020,2.295514512,42.24735294
A18553,2022-08-09,P6,C8,W1123,2.735849057,110.1128
A18554,2022-01-06,P3,C17,W608,5,1453.248
A18555,2022-08-29,P54,C2,W241,5.918367347,254.3762162
A18556,2022-05-13,P2,C16,W2071,6.721854305,364.816
A18557,2022-05-15,P8,C4,W1338,5.592592593,2.187
A18558,2022-01-04,P74,C3,W1812,6.137566138,21.4326
A18559,2022-09-02,P38,C1,W2669,7.891156463,484.0416
A18560,2022-10-16,P93,C20,W1793,5.178571429,4.704
A18561,2022-04-09,P19,C13,W2513,7.03030303,1089
A18562,2022-06-17,P46,C3,W770,8.754716981,756.2692308
A18563,2022-04-05,P98,C10,W1994,7.048611111,435.3088
A18564,2022-04-02,P79,C15,W995,2.692307692,85.2774
A18565,2022-08-07,P46,C17,W2251,8.140350877,162.45
A18566,2022-10-19,P91,C17,W1495,5.938566553,130.0742424
A18567,2022-10-22,P61,C3,W2719,7.19858156,34.02096257
A18568,2022-03-19,P16,C6,W1960,6.170212766,795.24
A18569,2022-04-23,P39,C12,W1316,6.548387097,60.87782805
A18570,2022-03-29,P52,C9,W991,2.307692308,113.7032
A18571,2022-07-24,P77,C6,W2629,7.463235294,20.64669767
A18572,2022-03-26,P72,C20,W1974,7.25,614.4
A18573,2022-09-12,P21,C19,W2679,6.170212766,51.03144385
A18574,2022-01-27,P60,C2,W328,3.143631436,108.9288
A18575,2022-08-02,P55,C8,W2240,7.759197324,51.45381295
A18576,2022-04-16,P76,C3,W2017,7.365079365,595.35
A18577,2022-05-22,P2,C17,W1646,4.43231441,20.9764
A18578,2022-09-22,P76,C4,W2341,6.304347826,33.12
A18579,2022-08-05,P60,C8,W2246,7.048611111,150.8072727
A18580,2022-09-02,P47,C15,W1147,3.126684636,110.1128
A18581,2022-01-16,P81,C6,W1219,6.863905325,1713.66
A18582,2022-03-12,P20,C11,W2485,6.492537313,861.888
A18583,2022-09-01,P17,C16,W545,6.925373134,1122.25
A18584,2022-05-11,P14,C16,W1334,5.592592593,1.458
A18585,2022-07-15,P40,C14,W1700,4.742990654,32.0572
A18586,2022-02-05,P4,C6,W1876,5.858585859,18.2952
A18587,2022-09-21,P61,C1,W2340,7.19858156,34.02096257
A18588,2022-10-12,P15,C19,W2381,6.304347826,55.2
A18589,2022-01-30,P11,C8,W1864,5.259067358,37.249
A18590,2022-02-23,P16,C7,W1912,9.0625,655.36
A18591,2022-10-01,P53,C4,W1176,2.929292929,125.4528
A18592,2022-10-04,P98,C20,W1781,4.00921659,3.422997531
A18593,2022-01-12,P29,C20,W1829,5.259067358,5.51837037
A18594,2022-02-17,P12,C15,W1251,6.114457831,1102.24
A18595,2022-05-18,P36,C6,W2081,7.182662539,1460.606
A18596,2022-02-22,P45,C15,W1910,4.076305221,86.8014
A18597,2022-08-01,P100,C11,W1717,4.742990654,22.898
A18598,2022-03-25,P96,C10,W1972,6.020761246,438.3092
A18599,2022-01-31,P9,C8,W934,2.891737892,184.8015
A18600,2022-06-08,P19,C14,W761,8.754716981,540.1923077
A18601,2022-08-14,P67,C18,W1730,5.420560748,3.870084507
A18602,2022-05-24,P8,C2,W2093,7.073170732,68.64083333
A18603,2022-07-09,P17,C5,W1393,5,1.668650794
A18604,2022-01-20,P7,C14,W622,6.666666667,726.624
A18605,2022-02-09,P34,C15,W1544,9.027237354,924.686
A18606,2022-04-22,P7,C6,W1015,2.678100264,16.89894118
A18607,2022-05-12,P96,C18,W1335,5.592592593,1.75816
A18608,2022-03-31,P8,C7,W90,6.52733119,1450.815
A18609,2022-03-14,P31,C10,W2487,7.748091603,961.016
A18610,2022-07-14,P43,C9,W496,7.051671733,194.2787179
A18611,2022-07-26,P88,C17,W2226,8.256227758,58.9261194
A18612,2022-07-26,P61,C18,W207,6.843657817,707.2061538
A18613,2022-02-01,P32,C17,W2446,4.603174603,50.0094
A18614,2022-02-13,P13,C13,W345,2.563131313,120.6276923
A18615,2022-06-12,P33,C20,W163,6.783625731,1637.496
A18616,2022-02-16,P78,C10,W2461,4.81042654,26.7126
A18617,2022-03-18,P50,C5,W1280,5.403726708,51.842
A18618,2022-08-22,P28,C8,W1738,4.065420561,7.740169014
A18619,2022-06-23,P15,C9,W475,5.723684211,243.2
A18620,2022-05-21,P88,C13,W743,7.660377358,351.125
A18621,2022-08-17,P63,C7,W1733,4.742990654,3.870084507
A18622,2022-09-20,P100,C6,W564,6.548387097,343.2142857
A18623,2022-05-24,P82,C20,W2093,6.06271777,68.64083333
A18624,2022-06-25,P55,C20,W2164,6.041666667,663.552
A18625,2022-04-27,P81,C13,W1320,7.483870968,65.22624434
A18626,2022-10-04,P12,C11,W1781,4.00921659,5.81345679
A18627,2022-06-18,P33,C4,W1673,5.248868778,52.598
A18628,2022-05-19,P87,C19,W1342,3.444444444,2.187
A18629,2022-04-11,P28,C12,W2007,5.878378378,1051.392
A18630,2022-10-10,P11,C7,W885,7.748091603,42.9025
A18631,2022-10-17,P88,C4,W290,7.557003257,589.05625
A18632,2022-10-19,P27,C18,W1796,5.178571429,3.7632
A18633,2022-08-22,P9,C10,W234,5.072886297,476.9554054
A18634,2022-05-26,P81,C1,W447,5.488958991,793.3342105
A18635,2022-02-14,P53,C13,W2459,5.516304348,27.0848
A18636,2022-06-27,P57,C14,W1682,3.936651584,30.056
A18637,2022-08-31,P21,C2,W2297,6.952054795,102.3168
A18638,2022-03-17,P42,C20,W1580,3.70212766,77.315
A18639,2022-02-10,P40,C1,W1887,3.717948718,36.504
A18640,2022-07-30,P78,C4,W1113,2.409972299,48.870375
A18641,2022-08-27,P52,C11,W1743,5.420560748,5.160112676
A18642,2022-06-29,P3,C6,W2173,6.881355932,165.7619048
A18643,2022-08-02,P45,C20,W816,8.12,437.5
A18644,2022-07-30,P22,C5,W512,5.288753799,166.5246154
A18645,2022-03-01,P91,C14,W1924,9.027237354,990.735
A18646,2022-05-20,P24,C14,W742,6.566037736,280.9
A18647,2022-08-09,P40,C7,W2254,5.529411765,3.367282185
A18648,2022-08-17,P39,C13,W530,6.059701493,1571.15
A18649,2022-03-24,P20,C4,W685,6.105263158,974.7
A18650,2022-05-22,P53,C9,W2088,6.516853933,15.37229111
A18651,2022-02-24,P81,C8,W356,2.563131313,180.9415385
A18652,2022-05-15,P50,C16,W1038,3.213296399,104.2568
A18653,2022-06-01,P41,C1,W1656,5.065502183,24.47246667
A18654,2022-09-30,P41,C18,W273,7.160493827,272.16
A18655,2022-06-11,P1,C3,W463,7.631578947,243.2
A18656,2022-04-01,P92,C4,W392,6.724637681,207.6017442
A18657,2022-04-11,P7,C11,W2007,5.878378378,525.696
A18658,2022-06-10,P64,C7,W2135,5.240963855,508.7261538
A18659,2022-07-16,P72,C6,W1400,5,1.001190476
A18660,2022-01-05,P15,C8,W2419,5.486486486,34.225
A18661,2022-02-16,P40,C18,W1898,5.132743363,71.5064
A18662,2022-04-28,P87,C4,W1321,5.612903226,65.22624434
A18663,2022-07-10,P25,C9,W2194,6.06271777,111.0593258
A18664,2022-09-30,P42,C16,W2358,7.355072464,77.28
A18665,2022-05-03,P8,C20,W2050,7.557003257,107.1011364
A18666,2022-03-06,P37,C10,W2479,6.932270916,882.014
A18667,2022-06-05,P38,C12,W2124,7.811447811,68.607
A18668,2022-08-10,P99,C17,W523,6.925373134,587.57
A18669,2022-03-13,P9,C4,W373,6.724637681,207.6017442
A18670,2022-06-14,P51,C6,W767,6.566037736,432.1538462
A18671,2022-07-01,P2,C17,W2177,7.147887324,41.71862069
A18672,2022-08-09,P12,C16,W2255,8.285714286,87.11111111
A18673,2022-02-12,P59,C13,W645,6.548387097,768.8
A18674,2022-03-10,P32,C10,W1573,3.70212766,77.315
A18675,2022-05-01,P97,C13,W2535,5.420560748,539.8132
A18676,2022-06-01,P66,C12,W2116,6.590909091,569.184
A18677,2022-07-12,P2,C2,W1697,4.742990654,27.4776
A18678,2022-05-23,P83,C9,W1647,5.065502183,26.2205
A18679,2022-09-22,P87,C18,W1769,5.34562212,8.720185185
A18680,2022-05-09,P72,C5,W129,6.00591716,456.976
A18681,2022-04-16,P24,C13,W2016,6.987951807,1322.688
A18682,2022-01-21,P29,C11,W1525,3.493975904,74.4012
A18683,2022-01-31,P76,C5,W31,6.059701493,673.35
A18684,2022-08-28,P34,C6,W2292,6.952054795,34.1056
A18685,2022-09-12,P90,C5,W2679,7.19858156,63.78930481
A18686,2022-03-16,P56,C19,W677,8.140350877,649.8
A18687,2022-10-04,P52,C16,W578,6.548387097,274.5714286
A18688,2022-09-15,P33,C7,W2682,8.226950355,59.53668449
A18689,2022-01-18,P90,C7,W1840,7.073170732,40.344
A18690,2022-09-23,P7,C1,W1168,2.929292929,94.0896
A18691,2022-04-23,P57,C14,W2030,5.4375,744.7272727
A18692,2022-01-14,P12,C1,W14,6.059701493,1122.25
A18693,2022-09-08,P48,C14,W552,7.483870968,274.5714286
A18694,2022-02-23,P93,C10,W957,2.755344418,265.8615
A18695,2022-03-11,P29,C5,W2484,8.721804511,849.072
A18696,2022-02-07,P90,C17,W1880,4.754098361,50.2335
A18697,2022-06-13,P73,C2,W465,5.723684211,145.92
A18698,2022-04-19,P8,C13,W2023,5.742574257,1377.135
A18699,2022-01-26,P62,C17,W1530,3.493975904,37.2006
A18700,2022-03-22,P20,C9,W1966,6.835016835,1058.508
A18701,2022-05-21,P4,C11,W2086,6.52733119,1354.094
A18702,2022-07-31,P27,C12,W814,8.12,375
A18703,2022-10-08,P98,C1,W281,6.61237785,208.2061667
A18704,2022-10-11,P8,C16,W1186,3.126684636,206.4615
A18705,2022-05-28,P31,C14,W148,6.00591716,1066.277333
A18706,2022-07-03,P57,C10,W2180,6.327272727,30.40201005
A18707,2022-09-03,P55,C9,W848,6.823529412,73.26760563
A18708,2022-10-28,P72,C16,W2414,7.19858156,25.51572193
A18709,2022-04-07,P44,C12,W1999,6.020761246,1169.294
A18710,2022-04-13,P38,C14,W103,5.337423313,1487.864
A18711,2022-05-27,P41,C9,W749,8.754716981,327.7166667
A18712,2022-09-01,P80,C8,W2300,6.975945017,101.6172
A18713,2022-05-09,P28,C18,W1032,3.213296399,156.3852
A18714,2022-05-15,P61,C16,W436,5.488958991,423.1115789
A18715,2022-05-17,P100,C19,W1641,3.799126638,17.48033333
A18716,2022-06-18,P57,C17,W169,6.783625731,935.712
A18717,2022-01-24,P69,C2,W1852,4.765258216,1.7013375
A18718,2022-03-18,P68,C1,W1959,7.837837838,525.696
A18719,2022-03-28,P77,C14,W1978,5.8,450
A18720,2022-09-06,P13,C12,W1753,4.065420561,6.450140845
A18721,2022-04-27,P91,C9,W2039,6.884272997,1703.535
A18722,2022-04-15,P11,C4,W2519,6.823529412,1156
A18723,2022-05-01,P22,C13,W2047,7.22741433,1236.492
A18724,2022-07-28,P73,C1,W2231,7.811447811,529.254
A18725,2022-09-07,P95,C10,W250,7.160493827,105.088
A18726,2022-10-03,P33,C5,W2364,7.19858156,59.53668449
A18727,2022-01-02,P51,C13,W1506,3.75,43.0592
A18728,2022-01-24,P93,C10,W1853,5.024752475,36.00352941
A18729,2022-01-27,P90,C1,W1858,4.951219512,63.0375
A18730,2022-02-09,P94,C20,W1884,4.81042654,23.55092
A18731,2022-03-31,P18,C11,W993,2.692307692,142.129
A18732,2022-08-17,P3,C20,W2653,8,917.4545455
A18733,2022-04-20,P77,C8,W1013,2.678100264,16.89894118
A18734,2022-08-16,P93,C18,W228,5.918367347,476.9554054
A18735,2022-09-26,P81,C19,W1472,8,206.8032787
A18736,2022-09-30,P90,C19,W1175,2.563131313,235.224
A18737,2022-10-09,P43,C14,W2375,6.304347826,77.28
A18738,2022-10-23,P89,C9,W1198,2.345013477,206.4615
A18739,2022-04-02,P30,C8,W92,6.52733119,1160.652
A18740,2022-01-05,P99,C12,W1814,5.231958763,19.97072
A18741,2022-03-07,P47,C3,W1570,3.70212766,44.18
A18742,2022-04-06,P10,C7,W999,2.307692308,142.129
A18743,2022-08-02,P58,C3,W1116,3.213296399,65.1605
A18744,2022-08-11,P79,C19,W2259,7.490774908,17.69662651
A18745,2022-08-24,P87,C19,W537,6.059701493,1683.375
A18746,2022-10-16,P93,C11,W1191,2.345013477,206.4615
A18747,2022-01-30,P34,C6,W1233,6.00591716,1599.416
A18748,2022-02-03,P57,C20,W34,5.194029851,897.8
A18749,2022-04-30,P100,C13,W1624,4.511111111,50.625
A18750,2022-05-26,P47,C4,W1650,4.43231441,13.98426667
A18751,2022-05-26,P74,C13,W2097,6.506410256,584.064
A18752,2022-01-09,P39,C12,W2423,4.35,56
A18753,2022-04-13,P54,C11,W1306,7.483870968,34.78733032
A18754,2022-05-26,P54,C19,W1349,3.444444444,1.1664
A18755,2022-07-13,P56,C8,W2200,8.405797101,99.90295082
A18756,2022-10-09,P31,C19,W2375,6.304347826,77.28
A18757,2022-01-14,P30,C6,W1832,5,5.556269663
A18758,2022-05-28,P78,C11,W1351,4.518518519,0.8748
A18759,2022-06-01,P43,C19,W453,7.318611987,740.4452632
A18760,2022-08-20,P22,C3,W2277,4.868217054,1.610419355
A18761,2022-09-11,P39,C20,W1156,2.196969697,219.5424
A18762,2022-08-14,P15,C8,W828,9.098039216,91.58450704
A18763,2022-02-03,P100,C11,W1872,3.670886076,56.169
A18764,2022-02-11,P99,C8,W1546,6.770428016,347.4548
A18765,2022-03-23,P98,C15,W1586,4.936170213,29.117
A18766,2022-04-03,P41,C12,W93,5.594855305,1354.094
A18767,2022-04-07,P41,C11,W699,7.518518519,1020.6
A18768,2022-06-04,P44,C7,W456,5.488958991,740.4452632
A18769,2022-07-17,P57,C18,W2622,7.073170732,53.14129032
A18770,2022-02-02,P24,C15,W33,6.059701493,1346.7
A18771,2022-03-06,P3,C6,W1934,6.444444444,874.8
A18772,2022-03-20,P12,C10,W1583,4.319148936,55.225
A18773,2022-04-03,P22,C3,W394,5.043478261,166.0813953
A18774,2022-04-12,P36,C15,W1305,6.548387097,60.87782805
A18775,2022-04-28,P80,C11,W1622,3.866666667,75.9375
A18776,2022-05-11,P65,C13,W1034,2.409972299,78.1926
A18777,2022-07-25,P18,C20,W2630,6.304347826,58.14961832
A18778,2022-08-03,P53,C7,W2242,6.881355932,290.0833333
A18779,2022-08-06,P12,C14,W2642,7.024221453,56.05436242
A18780,2022-09-18,P12,C20,W2333,7.355072464,55.2
A18781,2022-10-05,P90,C12,W2702,8.226950355,63.78930481
A18782,2022-10-14,P30,C4,W1791,5.178571429,3.7632
A18783,2022-02-20,P97,C2,W352,2.196969697,63.1264
A18784,2022-03-02,P63,C8,W1927,6.877470356,384.054
A18785,2022-05-24,P41,C5,W2093,6.06271777,64.06477778
A18786,2022-08-14,P75,C8,W2265,5.656716418,1.205100671
A18787,2022-09-13,P60,C9,W2324,8.405797101,44.16
A18788,2022-01-06,P59,C13,W1510,4.658634538,49.6008
A18789,2022-05-03,P12,C13,W2537,5.353846154,1056.25
A18790,2022-06-25,P38,C3,W1379,5.285714286,1.406458227
A18791,2022-07-07,P11,C18,W790,9.28,312.5
A18792,2022-07-20,P63,C16,W2214,5.95890411,46.08864865
A18793,2022-08-09,P96,C2,W823,9.098039216,51.62394366
A18794,2022-02-22,P94,C14,W53,5.087719298,612.2128
A18795,2022-06-27,P44,C14,W1381,5.285714286,1.406458227
A18796,2022-09-04,P94,C12,W2305,8.405797101,32.704
A18797,2022-02-08,P80,C11,W1543,9.027237354,990.735
A18798,2022-06-15,P91,C7,W2144,6.766666667,306.8181818
A18799,2022-06-17,P32,C9,W168,5.087719298,1637.496
A18800,2022-07-23,P5,C3,W2221,7.355072464,40.09263158
A18801,2022-09-09,P28,C16,W553,5.612903226,411.8571429
A18802,2022-01-08,P79,C15,W1821,5.075,24
A18803,2022-03-11,P40,C9,W1944,6.170212766,1113.336
A18804,2022-07-14,P35,C10,W496,7.051671733,194.2787179
A18805,2022-01-12,P48,C4,W313,3.143631436,108.9288
A18806,2022-07-30,P89,C5,W211,5.132743363,1326.011538
A18807,2022-09-03,P93,C15,W246,5.918367347,476.9554054
A18808,2022-01-02,P50,C12,W2416,5.028901734,23.9432
A18809,2022-04-15,P96,C10,W406,6.685878963,451.2334286
A18810,2022-05-14,P81,C13,W134,6.863905325,1142.44
A18811,2022-06-07,P23,C3,W2128,5.612903226,1153.2
A18812,2022-06-10,P95,C9,W2585,5.240963855,444.896
A18813,2022-07-02,P64,C14,W785,8.754716981,324.1153846
A18814,2022-10-02,P91,C8,W1177,2.563131313,235.224
A18815,2022-01-07,P77,C20,W308,2.357723577,81.6966
A18816,2022-01-08,P90,C12,W8,6.059701493,1683.375
A18817,2022-01-11,P63,C15,W1826,3.936651584,29.3046
A18818,2022-04-05,P52,C20,W95,5.594855305,773.768
A18819,2022-04-30,P28,C20,W1023,2.678100264,33.79788235
A18820,2022-05-06,P47,C15,W126,7.116564417,850.208
A18821,2022-05-17,P10,C6,W2078,7.557003257,942.49
A18822,2022-06-09,P95,C20,W1062,2.345013477,31.51883478
A18823,2022-07-07,P15,C12,W1090,2.409972299,81.450625
A18824,2022-07-22,P49,C19,W2219,7.173144876,213.5706667
A18825,2022-08-21,P39,C12,W1135,2.345013477,192.6974
A18826,2022-09-05,P7,C3,W248,5.072886297,190.7821622
A18827,2022-09-27,P60,C17,W872,7.960784314,64.22222222
A18828,2022-09-29,P67,C19,W2355,7.355072464,33.12
A18829,2022-02-11,P51,C4,W945,2.410926366,141.7928
A18830,2022-03-19,P92,C1,W680,7.122807018,1218.375
A18831,2022-06-17,P23,C4,W770,8.754716981,648.2307692
A18832,2022-07-06,P30,C6,W1089,3.126684636,71.81269565
A18833,2022-09-18,P51,C2,W2685,6.170212766,34.02096257
A18834,2022-01-09,P5,C20,W1823,5.8,32
A18835,2022-10-24,P69,C17,W2721,8.226950355,25.51572193
A18836,2022-09-11,P27,C14,W1156,2.929292929,188.1792
A18837,2022-10-04,P9,C1,W1179,2.929292929,235.224
A18838,2022-03-11,P42,C19,W70,5.594855305,1354.094
A18839,2022-08-22,P74,C7,W2658,8.169014085,345.6685714
A18840,2022-03-03,P14,C15,W1566,6.770428016,660.49
A18841,2022-05-08,P98,C2,W1031,3.213296399,68.16692
A18842,2022-07-27,P94,C5,W2228,7.945205479,345.056
A18843,2022-09-11,P11,C8,W254,5.37037037,194.4
A18844,2022-10-01,P76,C12,W876,6.823529412,48.16666667
A18845,2022-10-18,P97,C5,W2394,6.170212766,26.11362567
A18846,2022-04-21,P57,C10,W412,5.014409222,688.0514286
A18847,2022-07-04,P50,C9,W1087,3.126684636,47.87513043
A18848,2022-07-15,P58,C17,W2204,7.302158273,101.3560656
A18849,2022-08-15,P88,C10,W829,9.098039216,137.3767606
A18850,2022-08-25,P94,C6,W1440,6.766666667,15.16945107
A18851,2022-02-25,P27,C18,W2470,3.508064516,73.8048
A18852,2022-06-23,P21,C1,W2598,7.122807018,120.3333333
A18853,2022-07-07,P34,C16,W1090,2.409972299,114.030875
A18854,2022-03-02,P11,C19,W1926,7.807692308,676
A18855,2022-03-23,P79,C12,W2496,5.918367347,518.616
A18856,2022-07-26,P18,C14,W2227,6.126760563,192.0380952
A18857,2022-09-04,P95,C1,W1751,5.420560748,3.754073239
A18858,2022-10-15,P5,C15,W1792,3.883928571,2.5088
A18859,2022-02-03,P95,C3,W1872,4.894514768,29.60788
A18860,2022-03-20,P75,C17,W1962,8.169014085,483.936
A18861,2022-03-24,P60,C9,W384,5.043478261,110.7209302
A18862,2022-01-03,P69,C13,W2417,6.077844311,16.7334
A18863,2022-02-27,P79,C5,W1920,7.992125984,387.096
A18864,2022-09-18,P91,C16,W562,5.612903226,514.8214286
A18865,2022-10-19,P49,C5,W894,8.854961832,34.322
A18866,2022-01-12,P86,C2,W915,2.478632479,184.8015
A18867,2022-04-02,P90,C4,W694,8.140350877,1218.375
A18868,2022-04-29,P33,C10,W420,5.014409222,1204.09
A18869,2022-05-08,P82,C16,W2060,5.761589404,1368.06
A18870,2022-05-11,P11,C11,W2066,7.173144876,21.58733154
A18871,2022-06-15,P76,C20,W2144,5.8,122.7272727
A18872,2022-08-12,P88,C17,W2648,6.590909091,21.96302521
A18873,2022-05-18,P63,C6,W2552,6.284829721,625.974
A18874,2022-06-22,P36,C1,W1677,5.248868778,52.598
A18875,2022-07-11,P85,C10,W1395,4,2.50297619
A18876,2022-08-04,P27,C4,W1720,4.742990654,27.4776
A18877,2022-03-13,P22,C4,W1576,4.936170213,66.27
A18878,2022-03-13,P40,C19,W1275,5.403726708,90.7235
A18879,2022-04-16,P99,C16,W106,5.337423313,556.6352
A18880,2022-06-01,P18,C18,W2116,5.649350649,948.64
A18881,2022-08-24,P94,C17,W1439,6.766666667,15.16945107
A18882,2022-10-06,P64,C7,W1482,6,82.72131148
A18883,2022-02-25,P43,C17,W658,6.548387097,1345.4
A18884,2022-05-16,P2,C3,W2076,6.61237785,1130.988
A18885,2022-07-28,P30,C19,W1111,3.213296399,97.74075
A18886,2022-09-15,P36,C18,W559,5.612903226,480.5
A18887,2022-01-16,P45,C13,W919,2.478632479,172.4814
A18888,2022-02-02,P79,C19,W1870,5.742574257,24.4824
A18889,2022-01-17,P61,C19,W1838,5.231958763,30.1088
A18890,2022-03-15,P65,C10,W375,5.043478261,83.04069767
A18891,2022-04-11,P81,C19,W2515,6.059701493,1683.375
A18892,2022-09-22,P89,C5,W2342,8.226950355,63.78930481
A18893,2022-10-25,P48,C16,W2408,7.355072464,44.16
A18894,2022-01-19,P47,C9,W1843,6.114457831,22.0448
A18895,2022-03-16,P64,C5,W1954,8.055555556,497.664
A18896,2022-04-18,P16,C3,W2021,6.077844311,1115.56
A18897,2022-04-18,P16,C18,W1612,4.511111111,50.625
A18898,2022-07-26,P84,C15,W2226,8.256227758,58.9261194
A18899,2022-01-27,P20,C12,W1859,6.226993865,31.8828
A18900,2022-06-01,P20,C10,W2116,5.649350649,1138.368
A18901,2022-09-15,P54,C18,W1762,5.34562212,4.650765432
A18902,2022-10-08,P28,C11,W1183,3.126684636,165.1692
A18903,2022-01-02,P72,C1,W1205,6.766666667,540
A18904,2022-01-30,P27,C13,W1534,4.658634538,74.4012
A18905,2022-03-08,P85,C11,W970,2.692307692,213.1935
A18906,2022-04-04,P75,C16,W395,6.724637681,83.04069767
A18907,2022-04-22,P90,C8,W1616,5.155555556,75.9375
A18908,2022-04-26,P85,C4,W1019,3.060686016,42.24735294
A18909,2022-06-05,P92,C12,W2124,7.811447811,73.5075
A18910,2022-06-27,P65,C11,W2168,6.789297659,412.62
A18911,2022-08-08,P35,C2,W2252,6.258992806,49.63192661
A18912,2022-08-08,P74,C13,W1122,3.126684636,82.5846
A18913,2022-08-11,P66,C13,W1727,5.420560748,3.870084507
A18914,2022-09-29,P24,C14,W1776,4.00921659,6.976148148
A18915,2022-10-05,P71,C18,W2702,7.19858156,25.51572193
A18916,2022-10-15,P13,C10,W1792,4.53125,3.136
A18917,2022-04-01,P74,C18,W392,5.043478261,83.04069767
A18918,2022-08-27,P81,C5,W540,5.194029851,1683.375
A18919,2022-03-19,P99,C1,W1960,8.226950355,417.5248
A18920,2022-03-21,P89,C13,W381,6.724637681,207.6017442
A18921,2022-07-23,P98,C8,W1407,3,1.867698413
A18922,2022-08-15,P61,C14,W1731,4.065420561,5.160112676
A18923,2022-10-26,P7,C16,W1502,5.938566553,52.02969697
A18924,2022-05-19,P95,C9,W139,6.863905325,400.0458667
A18925,2022-02-21,P60,C12,W52,6.783625731,935.712
A18926,2022-06-06,P31,C9,W157,5.147928994,1066.277333
A18927,2022-07-05,P17,C7,W1088,2.735849057,59.84391304
A18928,2022-09-11,P48,C6,W1156,2.929292929,125.4528
A18929,2022-03-20,P31,C8,W681,6.105263158,1137.15
A18930,2022-03-22,P41,C17,W1284,6.304347826,90.7235
A18931,2022-10-04,P5,C3,W1781,4.00921659,4.650765432
A18932,2022-01-04,P46,C5,W2418,5.935672515,40.9374
A18933,2022-04-27,P51,C3,W2531,5.163204748,908.552
A18934,2022-07-23,P7,C2,W1708,5.420560748,13.7388
A18935,2022-08-28,P30,C12,W1443,7.733333333,25.77565632
A18936,2022-09-25,P68,C8,W2348,6.304347826,33.12
A18937,2022-02-14,P43,C13,W1894,4.903381643,59.9886
A18938,2022-08-26,P23,C7,W1140,2.345013477,165.1692
A18939,2022-09-26,P62,C19,W2350,6.170212766,25.51572193
A18940,2022-10-08,P43,C20,W1484,6.928327645,121.4026263
A18941,2022-02-28,P19,C20,W1922,7.777777778,681.21
A18942,2022-03-11,P7,C4,W1574,4.936170213,33.135
A18943,2022-04-12,P50,C16,W2516,6.041666667,903.168
A18944,2022-08-05,P83,C11,W1119,2.409972299,122.1759375
